Id|Type|Tma_id|Naam_industrieterrein|geometrie
11|Geluidszone metro|1||POLYGON ((126250.51 478784.31,126232.54 478789.51,126215.92 478796,126199.94 478803.94,126184.73 478813.26,126170.08 478824.16,126157.97 478834.77,126146.78 478846.34,126136.59 478858.81,126127.35 478872.29,126124.16 478877.33,126120.5 478883.48,126116.79 478890.11,126113.13 478897.02,126109.4 478904.39,126109.08 478905.05,126109.07 478905.07,126105.49 478912.4,126101.51 478920.77,126097.45 478929.41,126093.2 478938.44,126088.97 478947.43,126084.65 478956.65,126080.24 478965.98,126075.66 478975.57,126070.88 478985.34,126065.99 478995.1,126060.99 479004.88,126055.86 479014.63,126050.82 479024.03,126045.73 479033.35,126040.61 479042.64,126035.94 479051.08,126031.85 479058.48,126028.33 479064.86,126023.56 479073.53,126018.68 479082.38,126013.89 479091.08,126009.03 479099.9,126004.19 479108.68,125999.3 479117.52,125994.45 479126.28,125989.6 479135.04,125984.78 479143.77,125979.91 479152.58,125975.09 479161.29,125970.22 479170.1,125965.39 479178.83,125960.36 479187.94,125955.74 479196.28,125950.88 479205.1,125945.78 479214.32,125941.07 479222.83,125936.28 479231.51,125931.24 479240.61,125921.66 479257.87,125909.57 479279.66,125896.73 479302.81,125882.54 479328.31,125868.19 479354.13,125853.67 479380.27,125839.19 479406.47,125823.87 479434.15,125813.13 479453.57,125796.74 479483.21,125783.66 479506.84,125779.05 479515.17,125764.53 479541.43,125750.01 479567.73,125736.37 479592.45,125722.82 479616.96,125708.69 479642.47,125699.24 479659.6,125510.15 479563.72,125522.88 479540.64,125527.24 479532.76,125541.21 479507.53,125554.98 479482.64,125568.99 479457.25,125583.56 479430.91,125593.3 479413.28,125607.92 479386.92,125622.54 479360.76,125637.12 479334.53,125646.61 479317.34,125659.72 479293.69,125662.56 479288.56,125675.6 479264.89,125687.93 479242.57,125702.38 479216.36,125716.88 479190.04,125731.4 479163.73,125736.24 479154.96,125741.08 479146.19,125745.95 479137.38,125750.76 479128.67,125755.58 479119.94,125760.47 479111.08,125765.3 479102.36,125770.15 479093.58,125775.41 479084.05,125779.81 479076.1,125784.62 479067.4,125789.48 479058.6,125794.31 479049.86,125799.14 479041.12,125803.96 479032.4,125808.82 479023.61,125813.65 479014.86,125818.5 479006.09,125823.38 478997.26,125828.2 478988.56,125833.09 478979.72,125835.49 478975.37,125837.96 478970.91,125842.72 478962.29,125847.53 478953.57,125852.39 478944.77,125857.21 478936.05,125861.98 478927.42,125866.77 478918.72,125871.66 478909.88,125876.39 478901.28,125881.4 478892.22,125886.19 478883.54,125890.97 478874.89,125895.84 478866.09,125900.66 478857.38,125905.5 478848.59,125910.36 478839.78,125914.9 478831.59,125920.13 478822.15,125925.02 478813.35,125925.18 478813.07,125930.29 478803.94,125935.83 478794.29,125941.5 478784.63,125947.68 478774.45,125955.18 478762.76,125973.53 478736.24,125994.4 478710.79,126017.27 478687.12,126041.81 478665.56,126058.62 478652.62,126076.1 478640.57,126094.13 478629.48,126128.93 478611.48,126165.3 478596.93,126202.86 478585.97,126232.31 478580.04,126262.12 478576.32,126292.22 478574.84,126317.73 478575.35,126343.15 478577.43,126369.23 478581.22,126386.45 478584.62,126403.57 478588.44,126421.08 478592.82,126448.49 478600.15,126448.96 478600.28,126467.63 478605.38,126489.78 478611.4,126507.23 478616.08,126530.2 478622.33,126544.28 478626.08,126561.57 478630.75,126576.74 478634.84,126594.94 478639.72,126615.15 478645.15,126629.41 478648.94,126647.52 478653.83,126662.44 478657.88,126679.83 478662.54,126704.02 478669.1,126703.39 478668.93,126704.66 478669.27,126704.02 478669.1,126715.83 478672.13,126734.49 478677.17,126754.34 478682.43,126780.04 478689.38,126806.85 478696.58,126833.49 478703.76,126855.4 478709.67,126874.97 478714.91,126894.25 478720.08,126919.38 478726.86,126919.28 478726.83,126919.48 478726.88,126919.38 478726.86,126945.76 478733.91,126974.08 478741.57,126997.81 478747.93,127022.28 478754.54,127063.43 478765.59,127075.58 478768.76,127085.81 478771.32,127093.12 478773.17,127098.93 478774.5,127106.19 478776.14,127112.07 478777.41,127118.22 478778.65,127123.91 478779.73,127130.26 478780.9,127135.49 478781.82,127139.11 478782.43,127142 478782.88,127146.9 478783.61,127185.81 478788.32,127194.21 478789,127202.34 478789.57,127212.11 478790.1,127222.82 478790.56,127238.51 478790.94,127262.57 478791.11,127279.06 478791.1,127304.52 478791.15,127365.89 478791.1,127366.26 478791.1,127382.46 478791.14,127416.54 478791.15,127454.42 478791.16,127490.4 478791.17,127504.7 478791.15,127504.62 478791.15,127504.79 478791.15,127504.7 478791.15,127545.5 478791.05,127592.88 478790.87,127615.81 478790.47,127615.5 478790.48,127616.11 478790.47,127615.81 478790.47,127640.03 478789.9,127648.84 478789.56,127660.79 478789.36,127670.62 478789.17,127679.36 478788.92,127689.02 478788.58,127697.79 478788.18,127714.08 478787.47,127730.78 478786.84,127746.24 478786.3,127764.21 478785.97,127779.04 478785.78,127792.99 478785.7,127808.53 478785.67,127824.1 478785.68,127837.63 478785.66,127877.91 478785.71,127877.83 478785.71,127877.98 478785.71,127877.91 478785.71,127904.91 478785.7,127936.34 478785.74,127951.78 478785.75,127963.97 478785.72,127968.35 478785.76,127972.42 478785.82,127975.39 478785.9,127978.25 478786,127981.65 478786.15,127987.64 478786.47,127993.31 478787.01,127998.65 478787.49,128010.17 478788.7,128018.87 478789.6,128023.22 478790.09,128024.99 478790.32,128025.14 478790.33,128026.92 478790.46,128028.03 478790.55,128030.21 478790.64,128032.46 478790.8,128032.47 478790.8,128033.34 478790.81,128035.8 478790.82,128038.18 478790.84,128041.8 478790.81,128047.1 478790.85,128051.14 478790.81,128054.77 478790.83,128057.01 478790.79,128058.44 478790.74,128059.85 478790.64,128061.58 478790.51,128064.12 478790.22,128074.44 478789.06,128081.69 478788.26,128084.88 478787.93,128087.83 478787.65,128090.62 478787.4,128094.78 478787.05,128097.39 478786.93,128099.54 478786.78,128104.77 478786.49,128108.72 478786.44,128111.97 478786.38,128118.89 478786.39,128126.37 478786.4,128119.7 478999.82,128114.46 478999.77,128110.38 478999.68,128107.41 478999.61,128103.78 478999.51,128098.82 478999.31,128094.07 478998.96,128090.69 478998.66,128088.36 478998.46,128084.82 478998.14,128082.24 478997.87,128078.96 478997.55,128074.9 478997.05,128071.56 478996.65,128068.46 478996.28,128065.5 478995.96,128062.52 478995.64,128060.52 478995.47,128059.08 478995.37,128056.73 478995.25,128056.23 478995.22,128055.02 478995.21,128051.35 478995.2,128045.09 478995.22,128038.24 478995.23,128034.64 478995.22,128033.27 478995.23,128032.85 478995.24,128031.41 478995.3,128029.76 478995.37,128029.03 478995.41,128027.51 478995.54,128025.8 478995.66,128024.7 478995.77,128008.52 478997.56,128002.23 478998.25,127997.11 478998.81,127991.87 478999.28,127987.21 478999.65,127981.67 478999.96,127978.7 479000.08,127975.49 479000.19,127972.12 479000.28,127967.44 479000.31,127950.22 479000.29,127932.84 479000.33,127910.52 479000.29,127884.08 479000.3,127870.31 479000.23,127870.5 479000.23,127870.13 479000.23,127870.31 479000.23,127852.26 479000.21,127836.39 479000.22,127825.11 479000.17,127813.58 479000.23,127803.72 479000.19,127791.38 479000.18,127774.13 478999.8,127748.87 478998.92,127732.55 478998.41,127702.21 478997.4,127671.96 478996.36,127641.91 478995.33,127618.56 478994.9,127619.25 478994.9,127617.87 478994.89,127618.56 478994.9,127578.24 478994.72,127541.56 478994.83,127507.41 478994.76,127507.69 478994.76,127507.13 478994.76,127507.41 478994.76,127486.11 478994.84,127446.07 478994.75,127403.93 478994.77,127379.41 478994.78,127363.54 478994.8,127363.55 478994.8,127352.27 478994.81,127328.71 478994.83,127302.99 478994.83,127281.45 478994.79,127267.74 478994.82,127253.47 478994.82,127238.1 478994.73,127224.2 478994.55,127211.83 478994.24,127198.92 478993.77,127186.3 478993.18,127174.95 478992.54,127169.28 478992.14,127164.67 478991.82,127156.31 478991.2,127145.61 478990.32,127134.35 478989.27,127118.39 478987.48,127118.1 478987.45,127109.41 478986.45,127100.8 478985.32,127092.95 478984.3,127085.04 478983.15,127078.25 478982.13,127068.49 478980.59,127060.81 478979.3,127052.21 478977.82,127044.29 478976.39,127032.59 478974.17,127020.36 478971.69,127008.06 478969.09,126998.18 478966.86,126987.57 478964.38,126983.32 478963.31,126983.3 478963.31,126968.72 478959.65,126968.7 478959.64,126966.69 478959.13,126960.56 478957.52,126958.2 478956.9,126951.75 478955.21,126948.6 478954.36,126948.59 478954.36,126937.65 478951.44,126920.37 478946.8,126902.87 478942.09,126885.2 478937.33,126871.83 478933.7,126861.46 478930.96,126860.98 478930.84,126836.29 478924.18,126817.86 478919.22,126792.49 478912.41,126765.86 478905.21,126741.49 478898.68,126716.28 478891.92,126692.75 478885.6,126664.67 478877.96,126646.03 478872.83,126644.43 478872.37,126638.95 478870.77,126626.93 478867.04,126614.5 478862.96,126604.38 478859.56,126594.63 478856.12,126586.19 478853.12,126568.64 478846.85,126552.72 478841.3,126539.34 478836.77,126524.43 478832.11,126508.88 478827.63,126476.84 478818.92,126445.85 478810.62,126402.71 478798.99,126402.87 478799.03,126402.59 478798.96,126402.71 478798.99,126369.34 478790.1,126359.23 478787.52,126349.01 478785.12,126339.14 478782.99,126324.44 478780.58,126309.6 478779.19,126294.69 478778.83,126279.78 478779.55,126264.97 478781.38,126250.51 478784.31),(126250.51 478784.31,126251.08 478784.15,126250.02 478784.41,126250.51 478784.31))
